nGroups,groupSize,whichGroup,testFrom,testTo,esspi,mean
2,9,1,1,3,NaN,0.000000
2,9,1,1,4,0.705538,0.003500
2,9,1,1,5,0.253221,0.965500
2,9,1,1,6,0.298552,0.023000
2,9,1,1,7,0.849375,0.006500
2,9,1,1,8,0.341219,0.001500
2,9,1,2,0,NaN,0.000000
2,9,1,2,1,NaN,0.000000
2,9,1,2,2,NaN,0.000000
2,9,1,2,3,NaN,0.000000
2,9,1,2,4,NaN,0.000000
2,9,1,2,5,NaN,0.000000
2,9,1,2,6,0.484205,0.019500
2,9,1,2,7,0.451701,0.232500
2,9,1,2,8,0.490734,0.748000
2,9,1,3,0,NaN,0.000000
2,9,1,3,1,NaN,0.000000
2,9,1,3,2,NaN,0.000000
2,9,1,3,3,NaN,0.000000
2,9,1,3,4,1.024656,0.000500
2,9,1,3,5,0.352054,0.009000
2,9,1,3,6,0.666800,0.359500
2,9,1,3,7,0.767980,0.472000
2,9,1,3,8,0.577834,0.159000
2,9,1,4,0,0.117579,0.251000
2,9,1,4,1,0.113494,0.734500
2,9,1,4,2,0.482512,0.011500
2,9,1,4,3,0.478690,0.002500
2,9,1,4,4,1.024656,0.000500
2,9,1,4,5,NaN,0.000000
2,9,1,4,6,NaN,0.000000
2,9,1,4,7,NaN,0.000000
2,9,1,4,8,NaN,0.000000
2,9,1,5,0,1.024656,0.000500
2,9,1,5,1,0.416819,0.005500
2,9,1,5,2,1.010373,0.229500
2,9,1,5,3,0.701057,0.344000
2,9,1,5,4,0.547431,0.418000
2,9,1,5,5,1.072402,0.001500
2,9,1,5,6,NaN,0.000000
2,9,1,5,7,1.024656,0.000500
2,9,1,5,8,1.024656,0.000500
2,9,1,6,0,1.047974,0.001000
2,9,1,6,1,0.384176,0.013000
2,9,1,6,2,0.843176,0.322500
2,9,1,6,3,0.684428,0.347500
2,9,1,6,4,0.885993,0.314500
2,9,1,6,5,1.072402,0.001500
2,9,1,6,6,NaN,0.000000
2,9,1,6,7,NaN,0.000000
2,9,1,6,8,NaN,0.000000
2,9,1,7,0,NaN,0.000000
2,9,1,7,1,NaN,0.000000
2,9,1,7,2,1.024656,0.000500
2,9,1,7,3,NaN,0.000000
2,9,1,7,4,0.687576,0.008500
2,9,1,7,5,0.374622,0.984500
2,9,1,7,6,0.299420,0.006500
2,9,1,7,7,NaN,0.000000
2,9,1,7,8,NaN,0.000000
2,9,1,8,0,NaN,0.000000
2,9,1,8,1,1.024656,0.000500
2,9,1,8,2,0.512078,0.001000
2,9,1,8,3,NaN,0.000000
2,9,1,8,4,NaN,0.000000
2,9,1,8,5,NaN,0.000000
2,9,1,8,6,0.272788,0.027000
2,9,1,8,7,0.737472,0.489000
2,9,1,8,8,0.804986,0.482500
2,10,0,0,0,NaN,0.000000
2,10,0,0,1,NaN,0.000000
2,10,0,0,2,NaN,0.000000
2,10,0,0,3,NaN,0.000000
2,10,0,0,4,NaN,0.000000
2,10,0,0,5,1.024656,0.000500
2,10,0,0,6,1.098021,0.002000
2,10,0,0,7,0.612065,0.011500
2,10,0,0,8,0.507412,0.276000
2,10,0,0,9,0.531734,0.710000
2,10,0,1,0,0.512078,0.001000
2,10,0,1,1,NaN,0.000000
2,10,0,1,2,1.024656,0.000500
2,10,0,1,3,0.574375,0.020000
2,10,0,1,4,0.469650,0.108000
2,10,0,1,5,0.495131,0.823500
2,10,0,1,6,0.367816,0.045500
2,10,0,1,7,1.072402,0.001500
2,10,0,1,8,NaN,0.000000
2,10,0,1,9,NaN,0.000000
2,10,0,2,0,0.298204,0.979000
2,10,0,2,1,0.310909,0.020000
2,10,0,2,2,NaN,0.000000
2,10,0,2,3,NaN,0.000000
2,10,0,2,4,1.024656,0.000500
2,10,0,2,5,1.024656,0.000500
2,10,0,2,6,NaN,0.000000
2,10,0,2,7,NaN,0.000000
2,10,0,2,8,NaN,0.000000
2,10,0,2,9,NaN,0.000000
2,10,0,3,0,1.024656,0.000500
2,10,0,3,1,0.512078,0.001000
2,10,0,3,2,0.624461,0.008000
2,10,0,3,3,0.474192,0.224500
2,10,0,3,4,0.394635,0.639500
2,10,0,3,5,0.465298,0.125500
2,10,0,3,6,1.047974,0.001000
2,10,0,3,7,NaN,0.000000
2,10,0,3,8,NaN,0.000000
2,10,0,3,9,NaN,0.000000
2,10,0,4,0,NaN,0.000000
2,10,0,4,1,0.755417,0.009500
2,10,0,4,2,0.375447,0.954000
2,10,0,4,3,0.328433,0.033500
2,10,0,4,4,0.832868,0.003000
2,10,0,4,5,NaN,0.000000
2,10,0,4,6,NaN,0.000000
2,10,0,4,7,NaN,0.000000
2,10,0,4,8,NaN,0.000000
2,10,0,4,9,NaN,0.000000
2,10,0,5,0,NaN,0.000000
2,10,0,5,1,NaN,0.000000
2,10,0,5,2,NaN,0.000000
2,10,0,5,3,NaN,0.000000
2,10,0,5,4,NaN,0.000000
2,10,0,5,5,NaN,0.000000
2,10,0,5,6,1.358875,0.006000
2,10,0,5,7,0.363495,0.032000
2,10,0,5,8,0.545215,0.676500
